model_name,sample_index,error_label,human_error_label,Review_Notes,reference,prediction,dialogue,rouge1,rouge2,rougeL,bs_f1_raw,informativeness,clarity,plausibility,faithfulness,Length Ratio
mBART-large,54,OMIT,OMIT,"Judie's girlfriend's tattoo and its price are supported, but the summary omits Javier's decision to get tattooed in Colombia instead.",哈维尔最初很想在warsaw ink纹身，但价格太高了。他决定去哥伦比亚做纹身。,"朱迪的女朋友在那里纹身,她花了1000 美元。","Javier: Hey do you know any tattoo parlors over here with English speaking employees?
 Judie: Oh there's Warsaw ink
 Javier: the name sounds neat... have you had a tattoo done there?
 Judie: nope but my gf has
 Javier: got a pic?
 Judie: <file_photo>
 Javier: wow that looks amazing
 Javier: how much did she pay?
 Judie: it was a 1000
 Javier: fuck
 Javier: let me just get a tatttoo back in colombia then, thx",29.41,6.25,29.41,64.75,2.384113789,3.508370161,3.349790096,2.110542536,0.564103
mBART-large,55,H-ROLE|H-CIRC,H-ROLE|H-CIRC,"It puts both Zoe and Thomas in tropical weather and says both hiked, although only Zoe is in the tropics and Thomas walked near the mountain.",托马斯住的地方晚上的温度是零下3摄氏度。早晨有霜。佐伊在热带。托马斯星期天在贝尔钦峰附近散步。,佐伊和托马斯在热带天气。他们周日在贝尔琴山上散步。,"Zoey: Hello dear friends, here something to cheer you up on a cold day.
 Zoey: <file_gif>
 Thomas: LOL
 Thomas: Hi there in the tropics! How are you doing?
 Zoey: Staying healthy? Everything's ok?
 Thomas: We are fine, thanks. Everything here is ok. At night the temps fall to -3. Nice white ground frost in the morning.
 Thomas: <file_photo>
 Zoey: Looks so pretty! But we're happy to give these views a miss for a while :)
 Thomas: On Sunday we had a walk around the summit of Belchen - in icy wind but by brilliant sunshine. I think we even got some suntan!
 Thomas: <file_photo>
 Zoey: Gosh! That's pretty! You'll hear from us soon. Take care!
 Thomas: You too!",30.77,5.41,30.77,74.84,2.965687752,4.385091782,4.437417030,2.646065474,0.531915
mBART-large,56,NO-ERROR,NO-ERROR,The next ASEEES conference being held in San Francisco is accurately summarized.,詹姆斯通知说下一届aseees会议将在旧金山举行。克洛伊希望去夏威夷，詹姆斯认为不会去夏威夷举办会议，因为交通费用太高昂了。,下一次asEEEs会议将在旧金山召开。,"Emily: Does anybody now where the next ASEEES conference takes place?
 Chloe: Actually I have no idea, but a good question
 James: I've heard somewhere in California
 James: Yes, San Francisco!
 Chloe: not bad, but I really hoped for Hawaii 
 James: hahaha, oh yes, but it won't happen too soon
 Chloe: why do you think so?
 James: The last conference there in 1993 was criticised for the high costs of traveling to the place
 Chloes: I see, pity",30.77,21.62,30.77,76.57,2.940388918,3.828885555,3.855038881,2.696922064,0.306452
mBART-large,57,H-ENT|H-CIRC|H-MOD,H-ENT|H-CIRC|H-MOD,"It adds Will to the plan, assigns 30 minutes to everyone despite Greg already doing 60, and makes tentative intentions definite.",罗伯想开始每天做30分钟的体育运动。格雷格已经做了60分钟。安娜想像罗伯一样开始锻炼。,罗伯、格雷格、安娜和威尔要开始每天锻炼30分钟。,"Rob: I wanna start Get off the couch challenge! Who's with me? I'm gonna start with 30 min of activity every day.
 Greg: way ahead of you mate! at least 60 min a day!
 Rob: good for you! 30 min a day is gonna be challenging for me!
 Greg: good luck then!
 Will: don't be too hard on yourself. better to be realistic. fingers crossed!
 Anna: i'm in! 30 min sounds reasonable! 
 Greg: look for variety of exercises such as walking, biking, swimming whatever you enjoy!
 Anna: i'm gonna need lots of support from you guys!",58.82,25.0,35.29,77.89,3.256330967,4.418717384,4.331779480,2.715902805,0.558140
mBART-large,58,OMIT,OMIT,"Walker bringing his Xbox is supported, but the all-night gaming plan and Booker's role are omitted.",沃克和布克计划整晚玩游戏。沃克会把布克想要的xbox游戏机带来。,沃克会带着他的xbox游戏机。,"Booker: dont forget to carry your Xbox console
 Walker: i thought you dont like the console
 Walker: the grip is amazing
 Booker: haha, yeah it is
 Walker: okay then, ill come with one
 Booker: gaming all night is the plan
 Walker: yaas",36.36,20.0,36.36,78.98,2.714628220,4.625736713,4.276009560,3.141341209,0.468750
mBART-large,59,H-EVT|H-CIRC|LANG,H-EVT|H-CIRC,"It changes waiting at one Luxembourg airport into landing at every airport there, producing a nonsensical claim.",马里奥正在卢森堡的机场候机。,马利奥今天在卢森堡的每一个机场都降落了。,"Mario: I’ve landed in every airport in Europe today - completely whacked out dude.
 Klara: Where are you now?
 Mario: Waiting in Luxembourg now.
 Eddie: Have fun dude.
 Moe: Only because you love flying so much 😉
 Mario: weather was good for flying everywhere 🙂 Otherwise it would have been trains everywhere 🙂
 Moe: Mario be safe bro
 Mario: You too bro 🙂",33.33,12.5,33.33,81.67,2.197971821,4.298929214,3.795027256,2.145961761,1.428571
mBART-large,60,NO-ERROR,NO-ERROR,"Although John was initially uncertain, Matt confirms that training occurs today.",约翰不确定今天是否有训练，但马特说有。,马特和约翰今天要练习。,"John: do we have practice today?
 Matt: yea think so
 John: great thanks see ya there
 Matt: see ya",33.33,0.0,22.22,75.14,2.549853325,4.173051834,3.750306129,2.355290890,0.578947
mBART-large,61,OMIT,OMIT,"The milk purchase is correct, but the condition that Martin will do it after completing the plan is omitted.",马丁完成计划后将给亚历克斯买两瓶牛奶。,马丁会给亚历克斯买两瓶牛奶。,"Alex: Hon, could you buy some milk?
 Martin: You kiddin me, I just bought two yesterday
 Alex: Well, I have nothing for my defense, I'm just craving milk lately:D
 Martin: You're lucky that I love you, two milks coming up in couple of hours, I gotta finish the project
 Alex: You are my hero!",70.59,53.33,70.59,90.57,3.940398216,4.769084454,4.676498413,3.893949270,0.736842
mBART-large,62,H-CIRC|LANG|OMIT,H-CIRC|LANG|OMIT,"It changes Nona Rita restaurant into a person's home, repeats the sentence, and omits the wedding planner and restaurant details.",布莱尔和恰克下班后要去诺娜·丽塔餐厅见婚礼策划人。诺娜·丽塔餐厅供应的意大利面条非常好。,布莱尔和恰克将在诺娜丽塔家见面。布莱尔和恰克将在诺娜丽塔家见面。,"Blair: Remember we are seeing the wedding planner after work
 Chuck: Sure, where are we meeting her?
 Blair: At Nonna Rita's
 Chuck: Can I order their seafood tagliatelle or are we just having coffee with her? I've been dreaming about it since we went there last month
 Blair: Haha sure why not
 Chuck: Well we both remmber the spaghetti pomodoro disaster from our last meeting with Diane
 Blair: Omg hahaha it was all over her white blouse
 Chuck: :D
 Blair: :P",20.51,10.81,20.51,72.76,2.760774851,4.092441082,3.909172297,2.997677326,0.727273
mBART-large,63,H-ENT|H-DISC|OMIT,OMIT,It introduces roommates and omits the key contrast that Cole and Louis are texting while in the same room.,科尔和路易斯坐在同一个房间里，却在发短信。,路易斯和科尔的室友在同一个房间。,"Cole: hey roomie XD XD
 Luis: dude we are in the SAME DAMN ROOM
 Cole: its funny XD
 Luis: -_-
 Cole: pass me my pillow xD
 Luis: not until you say it to my face
 Cole: dude cmon 
 Luis: ...
 Cole: oh youre not gonna talk to your roommate now
 Luis: im not gonna text an idiot whos practically sitting just a few inches from me -_-
 Cole: xD",63.16,11.76,31.58,83.43,3.182681084,4.907648087,4.854497910,3.290165663,0.761905
mBART-large,64,H-EVT|H-DISC|OMIT,H-EVT|H-DISC|OMIT,It replaces Chelsea's win and Higuain's goals with unrelated claims and omits Damian's hope that the match is a turning point.,切尔西今天下午赢了哈德斯菲尔德的一场比赛。伊瓜因两度得分。达米安很高兴，他希望这将是切尔西的转折点。,"雅各布没有看切尔西的比赛,梅森整个下午都在忙着。达米安和雅各布认为哈德斯菲尔德是个好主意。","Damian: guys did u watch Chelsea game
 Jacob: no
 Mason: nah, i was busy all afternoon
 Damian: Higuain scored twice! so happy for him
 Damian: I know it was just Huddersfield, but finally something positive happened
 Jacob: having a striker makes a difference
 Damian: yup
 Mason: but cmon huddersfield is abysmal
 Damian: don't be like that, im happy for the team, maybe this will be a turning point
 Jacob: no, I don't think so
 Mason: ha good luck with that",34.62,16.0,26.92,71.16,2.282214642,3.954923630,3.984241962,2.126834869,0.900000
mBART-large,65,H-CIRC|LANG|OMIT,H-CIRC|LANG|OMIT,"It puts Barry at Kaiser's although he is at home, leaves the 39-price statement malformed, and omits the scarf and cost-sharing decision.",玛伦半小时后就要去镇上了。她将给丽塔买一件礼物——凯泽的带黄色花纹的丝巾。它的售价为39，巴利和玛伦一人出一半钱。,玛琳半小时后要去城里。巴里在凯撒店。他想给丽塔买个礼物。玛琳想买39美元的。,"Marleen: Hello my dear, I'll be leaving in half an hour to go to town. If you have any idea for a present for Rita let me know.
 Marleen: Text me here with your ideas for a present for her.
 Barry: But I've got none! I leave the choice entirely to you.
 Barry: I'm at home now.
 Marleen: Am at Kaiser's. Lovely silk kerchiefs. What do you think?
 Barry: One can't have too many!
 Marleen: But isn't it a bit too personal?
 Barry: Not at all.
 Marleen: <file_photo>
 Marleen: Which?
 Barry: The one with yellow pattern, definitely. She loves yellow.
 Marleen: The most expensive of the five.
 Barry: How much?
 Marleen: 39
 Barry: Oh come on. Not so bad.
 Marleen: Shall we go 50/50?
 Barry: OK",34.48,3.57,24.14,75.38,4.487338066,4.497824669,4.614661694,3.546007872,0.666667
mBART-large,66,NO-ERROR,NO-ERROR,Brooke asking Gail to come over because of what happened yesterday is adequately summarized.,布鲁克要盖尔过来看看昨天发生了什么。,"布鲁克建议吉尔去看望她,因为昨天发生了什么事。","Brook: something happened yesterday, you need to come and see
 Gyle: is it bad?
 Brook: you better come home
 Gyle: On my way",47.62,31.58,47.62,82.72,3.188301563,3.657093525,3.669638872,2.797043085,1.277778
mBART-large,67,OMIT,OMIT,"Their satisfaction is supported, but Milena, the presentation outcome, and the three attendees are omitted.",凯特、米丽娜和里贾娜的演讲进行得很顺利，三个人来听他们的演讲。,凯特和雷吉娜对他们的报告很满意。,"Milena: How was the presentation?
 Kate: very good
 Regina: yes, we had a good feedback
 Milena: how many people came to listen to you?
 Regina: 3 but we new it will be very cosy, friendly thing
 Milena: sometimes a small but interested audience is better than random bored people
 Kate: exactly",35.71,7.69,28.57,76.46,2.546696663,4.111133099,4.271630287,2.153137684,0.516129
mBART-large,68,H-ENT|H-EVT,H-ENT|H-EVT,It mistakes TOTW for a tote and changes Jack receiving it into wanting to buy one.,杰克今年拿到了第一个totw ，汤姆的团队并不出色。,杰克想买一个托特。,"Jake: dude, I just pulled a TOTW
 Jake: my first this year!
 Tom: grats!
 Tom: gonna sell it?
 Jake: yeah
 Jake: I'll try him in one or two matches
 Jake: he's not a good fit for my squads
 Tom: you'll have plenty of coins to buy someone that fits
 Jake: that's the plan
 Jake: I got lucky with this one
 Tom: my pull luck sucks this year
 Tom: not a single great player 
 Jake: you're good at the game
 Jake: you don't need help :P
 Tom: I like shiny things :P",11.11,0.0,11.11,66.2,1.533985853,3.927680969,4.025628090,1.684123278,0.360000
mBART-large,69,H-ROLE|LANG,H-ROLE|H-CIRC,It wrongly attributes liking Thomas the Tank Engine to Cass rather than Jordan and awkwardly treats the card design as an engine she selected.,凯斯送给外孙乔丹20英镑和一张生日卡，作为他11岁生日的礼物。,乔丹收到了卡斯的生日卡和钱。卡斯特别挑选了托马斯的坦克发动机。乔丹11岁了。卡斯喜欢托马斯。,"Cass: Hi darling, did you get your birthday card and money on time?
 Jordan: hello Nanna! Thanks for the £20. Sorry I didn't ring you before.
 Cass: you still like Thomas the Tank engine don't you? I picked it specially.
 Jordan: Yes, Nanna. I will always love him! Next time, get me a football one or something. I mean, I'm 11 now!
 Cass: I know, you are so grown up. Love you xxxxx
 Jordan: Love you, Nan xx",32.56,4.88,23.26,68.42,3.586135149,4.073834419,4.177430630,3.080283403,1.483871
mBART-large,70,H-ROLE|H-EVT,H-ROLE|H-EVT,"It says Mickey visited Palermo and Jessica liked the place, although Jessica visited it, Mickey only notes it down, and she calls it frightening.",对杰西卡来说，最恐怖的地方是巴勒莫的僧帽猴地下墓穴。,杰西卡和米基去过意大利的帕勒莫。帕勒莫有8千具尸首。杰西卡和奥利都很喜欢这个地方。,"Kelly: Oh! Oh! Can I pick the first question?
 Jessica: Sure. Go for it!
 Kelly: What's the scariest place you've been to!
 Jessica: I'll start: Palermo in Italy.
 Mickey: And what's so scary about that? Did you break your nail? :P
 Jessica: Shut it, Mickey! No, there are the Capuchin Catacombs with 8000 corpses! 
 Kelly: Ewwww! Corpses? Rly?
 Jessica: Yeah! And you can look at them like museum exhibits. I think they're divided somehow, but have no clue how!
 Ollie: That's so cool! Do you get to see the bones or are they covered up?
 Jessica: Well, partly. Most of them were exhibited in their clothes. Basically only skulls and hands. 
 Mickey: I'm writing this one down! That's so precious!
 Ollie: Me too!",21.05,0.0,15.79,67.31,2.545757771,4.014840603,3.647239923,2.627220154,1.576923
